run_id,pipeline_name,file_id,audio_duration,embed,estimate,cluster,enhance,win_len,hop_len,refine_vbx,vbx_Fa,vbx_Fb,num_speakers_param,min_speakers,max_speakers,t_conversion,t_vad,t_embeddings,t_similarity,t_clustering,t_refine,num_speakers_pred,num_segments,total_time,rtf,der,miss,false_alarm,confusion,total_sec_ref
b5ba41b808054b049fffd401a562cd54,diar_pipeline__silero__resnet34__gmm_bic__cosine_greedy__w1.2__h0.6__auto_1-20,EN2002c,2972.256,resnet34,gmm_bic,cosine_greedy,True,1.2,0.6,False,0.4,17.0,,1,20,0.39217910007573664,22.414841699996032,236.86697450000793,6.368675800040364,2.563393500051461,0,20,1095,323.2129742000252,0.10874331625540506,0.2333182962024858,0.10509323926973833,0.055421791520140665,0.0728032654126068,1839.8899999999956
b7f26dbef3e44cee84317183fed52870,diar_pipeline__silero__resnet34__gmm_bic__ahc_threshold__w1.2__h0.6__auto_1-20,EN2002c,2972.256,resnet34,gmm_bic,ahc_threshold,True,1.2,0.6,False,0.4,17.0,,1,20,0.4550011999672279,33.67361920000985,256.59048110002186,1.5218815999105573,0.6838121999753639,0,20,799,324.5123805999756,0.10918049474876175,0.136565229443063,0.09293490371706957,0.02268613884525548,0.020944186880737972,1839.889999999999
b8af98fa57d740e8818a9a7d857bfc66,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.23354479996487498,17.636385299963877,138.69878340000287,0.2999693000456318,16.34667699993588,0,5,253,244.24277450004593,0.19364244292226263,0.2670064994486029,0.003532462047443313,0.11922264717614212,0.14425139022501746,852.3799999999985
ba9142764a13463392d99a0f837280e7,diar_pipeline__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,018a_EARZ,1317.715875,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.7053901000181213,29.53080750000663,296.4712415999966,0.4907630999805406,32.47657090006396,0,4,186,522.793511099997,0.3967422120493137,0.3554607099112307,0.2719799614979748,0.0638715772629132,0.01960917115034262,871.1229999999994
baeb8876910b4d7baeeef8800f21475e,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.36933479993604124,12.225721599999815,132.19328600005247,0.3283316999441013,16.20577600004617,0,5,253,233.77814479998779,0.18534579437843543,0.2670064994486029,0.003532462047443313,0.11922264717614212,0.14425139022501746,852.3799999999985
bf89d412cd6e40e4ad54e2d0fcee26d6,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,018a_EARZ,1317.715875,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.5051399000221863,30.570247700088657,368.8493925000075,0.23614259995520115,20.466051299939863,0,4,186,560.5102061000653,0.425364994635179,0.35804932254113503,0.27130841454077104,0.06478074852805063,0.02196015947231336,871.1229999999994
bfc846eeeff9424a9c9ccb51a8ec9191,diar_pipeline__silero__resnet34__gmm_bic__cosine_greedy__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,resnet34,gmm_bic,cosine_greedy,True,1.2,0.6,False,0.4,17.0,,1,20,0.5958215000573546,113.0964881000109,420.0313095001038,0.4011511999415234,0.16286469995975494,0,20,365,617.0894758000504,0.48924564438043494,0.13595110162134258,0.004618831976348314,0.10427274220418063,0.027059527440813646,852.3799999999987
c3c5ce833aea463a8470567e85b08d52,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__nspk6,dicte_audio_3,3286.4213125,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,6,1,20,5.947265199996764,36.67778930001077,371.4332402999862,4.491189399996074,7.3194916999927955,0,6,851,652.63389740001,0.19858497597909855,,,,,
c5b25119688f455aa400776d81d976cc,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,018a_EARZ,1317.715875,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,,1,20,0.2800460000289604,22.175123700057156,154.21031290001702,0.27846729999873787,9.234809399931692,0,3,158,216.15915560000576,0.1640407918740493,0.34830557797234357,0.2706942647593972,0.05998464051574959,0.017626672697196793,871.1229999999994
c666135c69bb4718a9b7e83340e509dd,diar_pipeline__silero__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.9444512000773102,28.339795199921355,217.544123700005,0.33015579998027533,22.468765099998564,0,5,251,385.2040451000212,0.30540044621337,0.2620580022994439,0.003532462047443346,0.11954996597761545,0.13897557427438512,852.3799999999986
